,addrTag,askPrice1,askPrice2,askPrice3,askPrice4,askPrice5,askVolume1,askVolume2,askVolume3,askVolume4,askVolume5,bidPrice1,bidPrice2,bidPrice3,bidPrice4,bidPrice5,bidVolume1,bidVolume2,bidVolume3,bidVolume4,bidVolume5,broker,clock,exchTime,exchTimeUnderMs,high,iopv,last,localTime,localTimeUnderMs,low,numTrades,open,phaseCode,preClosePrice,status,tickerIndex,tickerName,totalAskQty,totalBidQty,tradingDay,turnover,volume,weightedAvgAskPrc,weightedAvgBidPrc
82492,0,22.05,,,,,58700,22000,0,0,0,22.05,,,,,58700,0,0,0,0,0,3800040,33645000,0,,0,,33645541,950010,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
84197,0,22.05,,,,,64600,16300,0,0,0,22.05,,,,,64600,0,0,0,0,0,576100,33654000,0,,0,,33654528,144025,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
85981,0,22.05,,,,,66200,14800,0,0,0,22.05,,,,,66200,0,0,0,0,0,2730128,33663000,0,,0,,33663575,682532,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
87765,0,22.05,,,,,66600,33000,0,0,0,22.05,,,,,66600,0,0,0,0,0,1490192,33672000,0,,0,,33672561,372548,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
89543,0,22.05,,,,,67000,43800,0,0,0,22.05,,,,,67000,0,0,0,0,0,3732792,33681000,0,,0,,33681546,933198,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
91373,0,22.05,,,,,67000,48400,0,0,0,22.05,,,,,67000,0,0,0,0,0,3686336,33690000,0,,0,,33690532,921584,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
93156,0,22.05,,,,,67000,49000,0,0,0,22.05,,,,,67000,0,0,0,0,0,1726200,33699000,0,,0,,33699518,431550,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
95027,0,22.05,,,,,67400,49100,0,0,0,22.05,,,,,67400,0,0,0,0,0,158436,33708000,0,,0,,33708566,39609,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
96971,0,22.05,,,,,67400,51100,0,0,0,22.05,,,,,67400,0,0,0,0,0,562616,33717000,0,,0,,33717552,140654,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
98933,0,22.0,,,,,70000,0,0,0,0,22.0,,,,,70000,700,0,0,0,0,1836828,33726000,0,,0,,33726537,459207,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
100917,0,22.0,,,,,72000,0,0,0,0,22.0,,,,,72000,800,0,0,0,0,1990404,33735000,0,,0,,33735523,497601,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
102932,0,22.0,,,,,73800,400,0,0,0,22.0,,,,,73800,0,0,0,0,0,3572284,33744000,0,,0,,33744570,893071,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
105039,0,22.0,,,,,73800,5200,0,0,0,22.0,,,,,73800,0,0,0,0,0,3022052,33753000,0,,0,,33753556,755513,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
107217,0,22.0,,,,,74100,5100,0,0,0,22.0,,,,,74100,0,0,0,0,0,848312,33762000,0,,0,,33762542,212078,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
109422,0,22.0,,,,,74100,15610,0,0,0,22.0,,,,,74100,0,0,0,0,0,1179088,33771000,0,,0,,33771528,294772,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
111679,0,21.99,,,,,74100,5900,0,0,0,21.99,,,,,74100,0,0,0,0,0,384756,33780000,0,,0,,33780576,96189,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
114008,0,21.99,,,,,74700,10200,0,0,0,21.99,,,,,74700,0,0,0,0,0,3415508,33789000,0,,0,,33789561,853877,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
116410,0,21.99,,,,,75200,9700,0,0,0,21.99,,,,,75200,0,0,0,0,0,2957132,33798000,0,,0,,33798547,739283,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
118873,0,21.9,,,,,83700,0,0,0,0,21.9,,,,,83700,2900,0,0,0,0,778776,33807000,0,,0,,33807533,194694,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
121429,0,21.9,,,,,87200,1600,0,0,0,21.9,,,,,87200,0,0,0,0,0,3122936,33816000,0,,0,,33816518,780734,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
124033,0,21.87,,,,,89800,12300,0,0,0,21.87,,,,,89800,0,0,0,0,0,2215980,33825000,0,,0,,33825566,553995,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
126763,0,21.87,,,,,100700,5400,0,0,0,21.87,,,,,100700,0,0,0,0,0,3568268,33834000,0,,0,,33834552,892067,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
129583,0,21.87,,,,,102300,16300,0,0,0,21.87,,,,,102300,0,0,0,0,0,2378980,33843000,0,,0,,33843600,594745,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
132717,0,21.82,,,,,117800,0,0,0,0,21.82,,,,,117800,800,0,0,0,0,2142436,33852000,0,,0,,33852524,535609,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
136417,0,21.81,,,,,130800,0,0,0,0,21.81,,,,,130800,11400,0,0,0,0,861040,33861000,0,,0,,33861572,215260,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
140429,0,21.8,,,,,167700,3900,0,0,0,21.8,,,,,167700,0,0,0,0,0,59964,33870000,0,,0,,33870558,14991,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
144441,0,21.8,,,,,187300,0,0,0,0,21.8,,,,,187300,2300,0,0,0,0,2205760,33879000,0,,0,,33879543,551440,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
148837,0,21.8,,,,,215900,0,0,0,0,21.8,,,,,215900,15400,0,0,0,0,2516316,33888000,0,,0,,33888529,629079,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
153669,0,21.8,,,,,274100,0,0,0,0,21.8,,,,,274100,17700,0,0,0,0,1061696,33897000,0,,0,,33897578,265424,,0,,,22.06,0,0,000001.SZ,0,0,20210706,0,0,,
155693,0,22.09,22.1,22.11,22.12,22.13,800,1100,100,800,2000,22.08,22.07,22.06,22.05,22.04,76190,10300,4500,231100,200,0,2602820,33900000,0,22.08,0,22.08,33900580,650705,22.08,269,22.08,,22.06,0,0,000001.SZ,3488956,1127890,20210706,12086812,547410,23.16,21.47
155694,0,22.09,22.1,22.11,22.12,22.13,800,1100,100,800,2000,22.08,22.07,22.06,22.05,22.04,76190,10300,4500,231100,200,0,2624220,33900000,0,22.08,0,22.08,33900580,656055,22.08,269,22.08,,22.06,0,0,000001.SZ,3488956,1127890,20210706,12086812,547410,23.16,21.47
168538,0,22.08,22.09,22.1,22.11,22.12,41710,147300,200,1000,3600,22.07,22.06,22.05,22.04,22.02,7600,4600,231100,200,1200,0,2261632,34200000,0,22.11,0,22.08,34200544,565408,22.07,305,22.08,,22.06,0,0,000001.SZ,3748966,1079600,20210706,15969227,723200,23.09,21.43
168539,0,22.08,22.09,22.1,22.11,22.12,41710,147300,200,1000,3600,22.07,22.06,22.05,22.04,22.02,7600,4600,231100,200,1200,0,2290128,34200000,0,22.11,0,22.08,34200544,572532,22.07,305,22.08,,22.06,0,0,000001.SZ,3748966,1079600,20210706,15969227,723200,23.09,21.43
172971,0,22.06,22.08,22.09,22.1,22.11,9200,51000,159910,6800,6300,22.05,22.04,22.02,22.01,22.0,226300,1200,1200,5100,6800,0,2167192,34203000,0,22.11,0,22.05,34203655,541798,22.05,485,22.08,,22.06,0,0,000001.SZ,4544566,1164900,20210706,20222119,915865,23.02,21.42
177831,0,22.01,22.05,22.07,22.08,22.09,1000,3700,5900,7100,162510,22.0,21.99,21.98,21.97,21.95,6000,100,500,2400,200,0,3120700,34206000,0,22.11,0,22.05,34206589,780175,22.0,707,22.08,,22.06,0,0,000001.SZ,4689566,968100,20210706,28136391,1274665,23.01,21.23
182635,0,22.07,22.08,22.09,22.1,22.11,10200,34800,163110,8500,6300,22.06,22.05,22.02,22.01,22.0,58500,43800,300,700,14400,0,3876376,34209000,0,22.11,0,22.06,34209583,969094,22.0,805,22.08,,22.06,0,0,000001.SZ,4920566,1083700,20210706,29854281,1352565,22.98,21.31
187121,0,22.0,22.03,22.04,22.05,22.06,100,15900,100,14700,40700,21.99,21.98,21.97,21.95,21.94,100,500,2400,200,200,0,2753200,34212000,0,22.11,0,22.0,34212578,688300,22.0,883,22.08,,22.06,0,0,000001.SZ,4980666,968300,20210706,33349523,1511065,22.97,21.22
191829,0,22.01,22.04,22.05,22.06,22.07,100,100,12900,24000,5000,21.98,21.97,21.95,21.94,21.93,5700,2400,200,200,600,0,22356,34215000,0,22.11,0,21.98,34215572,5589,21.98,921,22.08,,22.06,0,0,000001.SZ,4947266,973400,20210706,33909004,1536465,22.97,21.23
195482,0,21.99,22.0,22.01,22.04,22.05,6900,100,300,100,12900,21.95,21.94,21.93,21.92,21.9,15200,200,600,1700,34700,0,3785444,34218000,0,22.11,0,21.99,34218567,946361,21.95,953,22.08,,22.06,0,0,000001.SZ,4954366,981300,20210706,34344011,1556265,22.97,21.23
199303,0,21.97,21.98,22.04,22.05,22.06,500,4900,200,13200,28400,21.96,21.92,21.9,21.89,21.88,100,2600,34700,100,1800,0,3386616,34221000,0,22.11,0,21.97,34221565,846654,21.92,984,22.08,,22.06,0,0,000001.SZ,4949166,966500,20210706,35121496,1591665,22.97,21.22
203673,0,21.98,21.99,22.04,22.05,22.06,7400,10500,5700,12500,27000,21.97,21.96,21.93,21.92,21.9,200,100,11100,29800,32700,0,3487032,34224000,0,22.11,0,21.98,34224560,871758,21.92,1033,22.08,,22.06,0,0,000001.SZ,4960366,1001300,20210706,35420165,1605265,22.97,21.25
208072,0,22.0,22.03,22.04,22.05,22.06,2100,1400,8100,7500,27000,21.99,21.98,21.97,21.96,21.95,1200,16800,20500,200,12400,0,3371908,34227000,0,22.11,0,21.99,34227555,842977,21.92,1069,22.08,,22.06,0,0,000001.SZ,4948066,1032900,20210706,36385170,1649165,22.97,21.27
211742,0,22.03,22.04,22.05,22.06,22.07,300,3000,7500,27000,5300,22.01,22.0,21.99,21.98,21.97,1600,7400,600,21100,20500,0,300048,34230000,0,22.11,0,22.01,34230551,75012,21.92,1105,22.08,,22.06,0,0,000001.SZ,4928566,1038300,20210706,37089141,1681165,22.98,21.27
216153,0,22.05,22.06,22.07,22.08,22.09,7600,27000,5300,4000,165210,22.01,22.0,21.99,21.98,21.97,1300,2900,600,21100,22400,0,2408204,34233000,0,22.11,0,22.03,34233551,602051,21.92,1145,22.08,,22.06,0,0,000001.SZ,4927366,1009400,20210706,37591325,1703965,22.98,21.25
219971,0,22.04,22.05,22.06,22.07,22.08,2400,7600,4700,5300,4000,22.02,22.01,22.0,21.99,21.98,2200,13900,5700,8900,15600,0,364592,34236000,0,22.11,0,22.02,34236544,91148,21.92,1185,22.08,,22.06,0,0,000001.SZ,4909166,1010800,20210706,38694112,1754065,22.98,21.26
224119,0,22.04,22.05,22.06,22.07,22.08,1800,5300,4700,5300,4000,22.03,22.02,22.01,22.0,21.99,17300,13200,8700,5700,9900,0,3154224,34239000,0,22.11,0,22.03,34239538,788556,21.92,1220,22.08,,22.06,0,0,000001.SZ,4910166,1050000,20210706,39174407,1775865,22.98,21.28
228589,0,22.06,22.07,22.08,22.09,22.1,4700,5800,4400,165210,9200,22.05,22.04,22.03,22.01,22.0,11300,1500,13400,12100,6000,0,2423820,34242000,0,22.11,0,22.05,34242532,605955,21.92,1262,22.08,,22.06,0,0,000001.SZ,4905366,1040400,20210706,39551305,1792965,22.98,21.28
232671,0,22.06,22.07,22.08,22.09,22.1,26800,3500,4300,165210,9200,22.04,22.03,22.01,22.0,21.99,1500,19200,12000,7800,9900,0,3251376,34245000,0,22.11,0,22.06,34245528,812844,21.92,1303,22.08,,22.06,0,0,000001.SZ,4922466,1041700,20210706,39981232,1812465,22.98,21.27
237121,0,22.04,22.05,22.06,22.07,22.08,100,5000,26900,3500,4300,22.03,22.02,22.01,22.0,21.99,18800,100,13400,14600,11700,0,3877060,34248000,0,22.11,0,22.03,34248581,969265,21.92,1320,22.08,,22.06,0,0,000001.SZ,4922466,1041400,20210706,40161956,1820665,22.98,21.27
241278,0,22.05,22.06,22.07,22.08,22.09,3600,6900,3500,10200,160610,22.04,22.03,22.02,22.01,22.0,4500,18800,200,13300,14600,0,1974604,34251000,0,22.11,0,22.05,34251577,493651,21.92,1346,22.08,,22.06,0,0,000001.SZ,4885366,1045700,20210706,40858916,1852265,22.98,21.28
245400,0,22.06,22.07,22.08,22.09,22.1,7200,3500,10200,160610,10700,22.03,22.02,22.01,22.0,21.99,5200,200,13300,13200,11700,0,1609840,34254000,0,22.11,0,22.03,34254572,402460,21.92,1381,22.08,,22.06,0,0,000001.SZ,4885766,1027100,20210706,41936724,1901165,22.99,21.26
249475,0,22.04,22.05,22.06,22.07,22.08,1200,2000,12200,3500,10400,22.0,21.99,21.98,21.97,21.96,7100,18000,15300,7700,1700,0,107368,34257000,0,22.11,0,22.05,34257569,26842,21.92,1438,22.08,,22.06,0,0,000001.SZ,4895866,1004500,20210706,45936936,2082965,22.98,21.25
253587,0,22.03,22.04,22.05,22.06,22.07,600,6700,1500,12900,3700,22.0,21.99,21.98,21.97,21.96,13600,18000,15300,7700,1700,0,624224,34260000,0,22.11,0,22.03,34260564,156056,21.92,1457,22.08,,22.06,0,0,000001.SZ,4916066,1000500,20210706,46150751,2092665,22.98,21.24
257731,0,22.0,22.02,22.03,22.04,22.05,1300,300,8400,9000,6500,21.99,21.98,21.97,21.96,21.95,15300,4600,7700,1700,600,0,2015348,34263000,0,22.11,0,22.0,34263562,503837,21.92,1503,22.08,,22.06,0,0,000001.SZ,4917766,978900,20210706,46977945,2130265,22.98,21.22
261873,0,22.02,22.03,22.04,22.05,22.06,11000,8200,8700,9000,12500,22.0,21.99,21.98,21.97,21.96,1500,4300,4600,7700,1700,0,198468,34266000,0,22.11,0,22.0,34266558,49617,21.92,1560,22.08,,22.06,0,0,000001.SZ,4950566,973400,20210706,47501540,2154065,22.98,21.22
266016,0,21.99,22.0,22.01,22.02,22.03,9000,4000,6300,500,8200,21.98,21.97,21.96,21.95,21.92,100,2500,1700,600,100,0,2520984,34269000,0,22.11,0,21.98,34269550,630246,21.92,1597,22.08,,22.06,0,0,000001.SZ,4961966,961000,20210706,48570581,2202665,22.98,21.2
270167,0,22.0,22.01,22.02,22.03,22.04,6500,5000,400,8300,8700,21.99,21.98,21.97,21.96,21.95,4000,500,6300,25900,600,0,3165100,34272000,0,22.11,0,21.99,34272546,791275,21.92,1661,22.08,,22.06,0,0,000001.SZ,4966166,998500,20210706,50082789,2271465,22.98,21.24
274315,0,22.03,22.04,22.05,22.06,22.07,7800,8400,9900,12300,3700,22.02,22.01,22.0,21.99,21.98,200,2400,5100,23400,16400,0,3746824,34275000,0,22.11,0,22.02,34275542,936706,21.92,1696,22.08,,22.06,0,0,000001.SZ,4957766,1022300,20210706,50553695,2292865,22.98,21.25
278491,0,22.03,22.04,22.05,22.06,22.07,3400,29400,9900,12300,3700,22.02,22.01,22.0,21.99,21.98,15900,1800,10600,23100,16500,0,26504,34278000,0,22.11,0,22.02,34278537,6626,21.92,1725,22.08,,22.06,0,0,000001.SZ,4984866,1041900,20210706,50859849,2306765,22.97,21.26
282629,0,22.03,22.04,22.05,22.06,22.07,20000,10800,10000,12300,3700,22.02,22.0,21.99,21.98,21.97,14700,500,4900,16600,6500,0,1722032,34281000,0,22.11,0,22.03,34281534,430508,21.92,1798,22.08,,22.06,0,0,000001.SZ,4994866,1013200,20210706,52797500,2394765,22.97,21.24
286745,0,22.02,22.03,22.04,22.05,22.06,3300,7700,10800,5600,13500,21.99,21.98,21.97,21.96,21.95,4800,17100,6500,2800,600,0,3998520,34284000,0,22.11,0,22.02,34284531,999630,21.92,1875,22.08,,22.06,0,0,000001.SZ,4983266,1003500,20210706,54101260,2453965,22.98,21.23
290903,0,22.0,22.02,22.03,22.04,22.05,100,2500,7800,10900,5600,21.98,21.97,21.96,21.95,21.94,400,1600,2800,600,600,0,2279952,34287000,0,22.11,0,21.98,34287583,569988,21.92,1939,22.08,,22.06,0,0,000001.SZ,4967266,977300,20210706,55368432,2511565,22.98,21.21
295000,0,21.99,22.02,22.03,22.04,22.05,400,4100,7800,10800,5600,21.98,21.97,21.96,21.95,21.94,3800,1600,2800,600,600,0,1436036,34290000,0,22.11,0,21.99,34290580,359009,21.92,1955,22.08,,22.06,0,0,000001.SZ,4972266,980800,20210706,55507033,2517865,22.98,21.21
299120,0,21.96,21.98,21.99,22.0,22.02,119300,1500,2900,400,7600,21.92,21.9,21.89,21.88,21.87,1300,11700,100,1800,2100,0,871508,34293000,0,22.11,0,21.94,34293573,217877,21.92,1996,22.08,,22.06,0,0,000001.SZ,5093466,972200,20210706,55783857,2530465,22.95,21.2
303243,0,21.96,21.98,21.99,22.0,22.02,112000,3100,3300,200,7800,21.92,21.9,21.89,21.88,21.87,3800,23800,100,1800,2100,0,1488804,34296000,0,22.11,0,21.92,34296569,372201,21.92,2014,22.08,,22.06,0,0,000001.SZ,5098466,987200,20210706,56005611,2540565,22.95,21.21
307342,0,21.98,21.99,22.0,22.02,22.03,3200,3300,300,7800,11300,21.96,21.93,21.92,21.91,21.9,14900,10600,21500,1400,25400,0,1182836,34299000,0,22.11,0,21.96,34299565,295709,21.92,2053,22.08,,22.06,0,0,000001.SZ,4992766,1033500,20210706,58726021,2664465,22.98,21.25
311412,0,22.01,22.02,22.03,22.04,22.05,200,4600,6000,7000,4000,22.0,21.98,21.97,21.96,21.92,4900,4900,3500,5700,1600,0,3312168,34302000,0,22.11,0,22.0,34302561,828042,21.9,2130,22.08,,22.06,0,0,000001.SZ,4978566,1021000,20210706,60071906,2725765,22.98,21.23
315483,0,22.02,22.03,22.04,22.05,22.06,17700,6000,7000,4000,14500,21.99,21.98,21.97,21.96,21.92,2700,4800,3500,7700,2100,0,3766016,34305000,0,22.11,0,22.0,34305556,941504,21.9,2168,22.08,,22.06,0,0,000001.SZ,4990566,1025400,20210706,60404156,2740865,22.98,21.23
319595,0,21.98,21.99,22.0,22.02,22.03,100,2900,17300,27400,6000,21.94,21.93,21.92,21.91,21.9,1000,1900,3200,54300,11700,0,3761784,34308000,0,22.11,0,21.99,34308552,940446,21.9,2211,22.08,,22.06,0,0,000001.SZ,5033066,1053800,20210706,61385925,2785565,22.97,21.25
323666,0,21.96,21.97,21.98,21.99,22.0,1000,500,200,40400,17000,21.95,21.94,21.93,21.92,21.91,100,9500,1900,4300,2800,0,3243764,34311000,0,22.11,0,21.95,34311550,810941,21.9,2240,22.08,,22.06,0,0,000001.SZ,5034366,1012400,20210706,61726453,2801065,22.95,21.22
327737,0,21.96,21.97,21.98,21.99,22.0,1900,500,10200,40700,18300,21.94,21.93,21.92,21.91,21.9,4900,1900,11300,2800,11700,0,3311036,34314000,0,22.11,0,21.94,34314549,827759,21.9,2248,22.08,,22.06,0,0,000001.SZ,5060766,1018800,20210706,61866901,2807465,22.95,21.22
331795,0,21.96,21.97,21.98,21.99,22.0,1600,2000,10000,41000,22600,21.95,21.94,21.93,21.92,21.91,3700,5000,8200,11300,2800,0,614472,34317000,0,22.11,0,21.96,34317539,153618,21.9,2262,22.08,,22.06,0,0,000001.SZ,5067866,1048000,20210706,61943738,2810965,22.95,21.22
335914,0,21.98,21.99,22.0,22.01,22.02,7200,41600,24200,500,29000,21.97,21.95,21.94,21.93,21.92,3000,9600,5000,8500,11200,0,3820568,34320000,0,22.11,0,21.98,34320592,955142,21.9,2282,22.08,,22.06,0,0,000001.SZ,5112266,1058400,20210706,62117302,2818865,22.94,21.23
339966,0,21.98,21.99,22.0,22.01,22.02,1300,9000,15500,500,27800,21.97,21.96,21.95,21.94,21.93,10500,5600,7700,5300,8600,0,1214472,34323000,0,22.11,0,21.97,34323595,303618,21.9,2306,22.08,,22.06,0,0,000001.SZ,5070266,1054400,20210706,62613834,2841465,22.95,21.23
