,addrTag,askPrice1,askPrice2,askPrice3,askPrice4,askPrice5,askVolume1,askVolume2,askVolume3,askVolume4,askVolume5,bidPrice1,bidPrice2,bidPrice3,bidPrice4,bidPrice5,bidVolume1,bidVolume2,bidVolume3,bidVolume4,bidVolume5,broker,clock,exchTime,exchTimeUnderMs,high,iopv,last,localTime,localTimeUnderMs,low,numTrades,open,phaseCode,preClosePrice,status,tickerIndex,tickerName,totalAskQty,totalBidQty,tradingDay,turnover,volume,weightedAvgAskPrc,weightedAvgBidPrc
31158,0,21.76,,,,,235000,0,0,0,0,21.76,,,,,235000,196700,0,0,0,0,502860,33390000,0,,0,,33390511,125715,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
32791,0,21.76,,,,,239600,0,0,0,0,21.76,,,,,239600,193000,0,0,0,0,2518792,33399000,0,,0,,33399559,629698,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
34565,0,21.76,,,,,269100,0,0,0,0,21.76,,,,,269100,151600,0,0,0,0,3426260,33408000,0,,0,,33408544,856565,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
36267,0,21.76,,,,,271700,0,0,0,0,21.76,,,,,271700,151200,0,0,0,0,97980,33417000,0,,0,,33417531,24495,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
38116,0,21.76,,,,,272500,0,0,0,0,21.76,,,,,272500,154200,0,0,0,0,996968,33426000,0,,0,,33426516,249242,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
39981,0,21.76,,,,,273200,0,0,0,0,21.76,,,,,273200,152500,0,0,0,0,3935500,33435000,0,,0,,33435563,983875,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
41819,0,21.76,,,,,274300,0,0,0,0,21.76,,,,,274300,157200,0,0,0,0,24612,33444000,0,,0,,33444550,6153,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
43668,0,21.76,,,,,276300,0,0,0,0,21.76,,,,,276300,136200,0,0,0,0,2536388,33453000,0,,0,,33453535,634097,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
45532,0,21.76,,,,,283000,0,0,0,0,21.76,,,,,283000,128200,0,0,0,0,2301208,33462000,0,,0,,33462521,575302,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
47407,0,21.76,,,,,286100,0,0,0,0,21.76,,,,,286100,129900,0,0,0,0,3955768,33471000,0,,0,,33471568,988942,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
49326,0,21.76,,,,,291900,0,0,0,0,21.76,,,,,291900,124900,0,0,0,0,561544,33480000,0,,0,,33480555,140386,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
51143,0,21.76,,,,,274700,21300,0,0,0,21.76,,,,,274700,0,0,0,0,0,1799116,33489000,0,,0,,33489540,449779,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
53085,0,21.76,,,,,270500,34000,0,0,0,21.76,,,,,270500,0,0,0,0,0,3055604,33498000,0,,0,,33498526,763901,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
55001,0,21.76,,,,,272800,50700,0,0,0,21.76,,,,,272800,0,0,0,0,0,2419232,33507000,0,,0,,33507574,604808,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
56854,0,21.76,,,,,276000,46900,0,0,0,21.76,,,,,276000,0,0,0,0,0,707952,33516000,0,,0,,33516560,176988,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
58705,0,21.76,,,,,278800,50700,0,0,0,21.76,,,,,278800,0,0,0,0,0,688952,33525000,0,,0,,33525546,172238,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
60659,0,21.76,,,,,266600,82900,0,0,0,21.76,,,,,266600,0,0,0,0,0,3215064,33534000,0,,0,,33534531,803766,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
62461,0,21.76,,,,,261000,94300,0,0,0,21.76,,,,,261000,0,0,0,0,0,3510272,33543000,0,,0,,33543579,877568,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
64309,0,21.76,,,,,361400,0,0,0,0,21.76,,,,,361400,35900,0,0,0,0,1344272,33552000,0,,0,,33552565,336068,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
66139,0,21.76,,,,,355300,0,0,0,0,21.76,,,,,355300,38400,0,0,0,0,646844,33561000,0,,0,,33561551,161711,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
67941,0,21.76,,,,,361200,0,0,0,0,21.76,,,,,361200,100600,0,0,0,0,2183464,33570000,0,,0,,33570536,545866,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
69671,0,21.76,,,,,376100,0,0,0,0,21.76,,,,,376100,19000,0,0,0,0,2147480,33579000,0,,0,,33579522,536870,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
71436,0,21.76,,,,,396600,3200,0,0,0,21.76,,,,,396600,0,0,0,0,0,3601780,33588000,0,,0,,33588569,900445,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
73260,0,21.76,,,,,398900,8100,0,0,0,21.76,,,,,398900,0,0,0,0,0,3932244,33597000,0,,0,,33597555,983061,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
74095,0,21.76,,,,,398900,23100,0,0,0,21.76,,,,,398900,0,0,0,0,0,1098336,33600000,0,,0,,33600551,274584,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
75869,0,21.76,,,,,403300,26700,0,0,0,21.76,,,,,403300,0,0,0,0,0,151636,33609000,0,,0,,33609537,37909,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
77547,0,21.76,,,,,408200,34100,0,0,0,21.76,,,,,408200,0,0,0,0,0,3432160,33618000,0,,0,,33618522,858040,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
79194,0,21.76,,,,,409700,49800,0,0,0,21.76,,,,,409700,0,0,0,0,0,1130184,33627000,0,,0,,33627570,282546,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
80798,0,21.76,,,,,415200,65300,0,0,0,21.76,,,,,415200,0,0,0,0,0,1340848,33636000,0,,0,,33636556,335212,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
82497,0,21.76,,,,,417700,71700,0,0,0,21.76,,,,,417700,0,0,0,0,0,3889580,33645000,0,,0,,33645541,972395,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
84200,0,21.76,,,,,420000,73600,0,0,0,21.76,,,,,420000,0,0,0,0,0,640244,33654000,0,,0,,33654528,160061,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
85994,0,21.76,,,,,420800,80300,0,0,0,21.76,,,,,420800,0,0,0,0,0,3011400,33663000,0,,0,,33663575,752850,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
87772,0,21.76,,,,,426300,88000,0,0,0,21.76,,,,,426300,0,0,0,0,0,1668108,33672000,0,,0,,33672561,417027,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
89548,0,21.76,,,,,427300,93500,0,0,0,21.76,,,,,427300,0,0,0,0,0,3825380,33681000,0,,0,,33681546,956345,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
91378,0,21.76,,,,,428600,116600,0,0,0,21.76,,,,,428600,0,0,0,0,0,3808880,33690000,0,,0,,33690532,952220,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
93158,0,21.76,,,,,429800,122900,0,0,0,21.76,,,,,429800,0,0,0,0,0,1762080,33699000,0,,0,,33699518,440520,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
95026,0,21.76,,,,,431500,130700,0,0,0,21.76,,,,,431500,0,0,0,0,0,143196,33708000,0,,0,,33708566,35799,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
96984,0,21.76,,,,,434100,168900,0,0,0,21.76,,,,,434100,0,0,0,0,0,843476,33717000,0,,0,,33717552,210869,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
98935,0,21.76,,,,,434700,177200,0,0,0,21.76,,,,,434700,0,0,0,0,0,1889208,33726000,0,,0,,33726537,472302,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
100922,0,21.76,,,,,441000,188300,0,0,0,21.76,,,,,441000,0,0,0,0,0,2091872,33735000,0,,0,,33735523,522968,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
102938,0,21.76,,,,,442000,204800,0,0,0,21.76,,,,,442000,0,0,0,0,0,3685280,33744000,0,,0,,33744570,921320,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
105041,0,21.76,,,,,450900,236300,0,0,0,21.76,,,,,450900,0,0,0,0,0,3055252,33753000,0,,0,,33753556,763813,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
107224,0,21.76,,,,,452800,253300,0,0,0,21.76,,,,,452800,0,0,0,0,0,998344,33762000,0,,0,,33762542,249586,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
109439,0,21.76,,,,,455200,264400,0,0,0,21.76,,,,,455200,0,0,0,0,0,1505848,33771000,0,,0,,33771528,376462,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
111678,0,21.76,,,,,480400,266900,0,0,0,21.76,,,,,480400,0,0,0,0,0,368308,33780000,0,,0,,33780576,92077,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
114012,0,21.76,,,,,481000,306417,0,0,0,21.76,,,,,481000,0,0,0,0,0,3487464,33789000,0,,0,,33789561,871866,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
116412,0,21.76,,,,,481800,348717,0,0,0,21.76,,,,,481800,0,0,0,0,0,3006564,33798000,0,,0,,33798547,751641,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
118875,0,21.76,,,,,482100,371917,0,0,0,21.76,,,,,482100,0,0,0,0,0,850704,33807000,0,,0,,33807533,212676,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
121441,0,21.76,,,,,485900,393918,0,0,0,21.76,,,,,485900,0,0,0,0,0,3389444,33816000,0,,0,,33816518,847361,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
124052,0,21.76,,,,,494300,411618,0,0,0,21.76,,,,,494300,0,0,0,0,0,2600412,33825000,0,,0,,33825566,650103,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
126780,0,21.76,,,,,499200,461418,0,0,0,21.76,,,,,499200,0,0,0,0,0,3912472,33834000,0,,0,,33834552,978118,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
129576,0,21.76,,,,,499300,480218,0,0,0,21.76,,,,,499300,0,0,0,0,0,609120,33843000,0,,0,,33843538,152280,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
132723,0,21.75,,,,,504300,14201,0,0,0,21.75,,,,,504300,0,0,0,0,0,2285664,33852000,0,,0,,33852524,571416,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
136532,0,21.74,,,,,507300,101,0,0,0,21.74,,,,,507300,0,0,0,0,0,3452120,33861000,0,,0,,33861572,863030,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
140418,0,21.7,,,,,535900,35501,0,0,0,21.7,,,,,535900,0,0,0,0,0,3836056,33870000,0,,0,,33870557,959014,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
144443,0,21.6,,,,,555100,5701,0,0,0,21.6,,,,,555100,0,0,0,0,0,2277152,33879000,0,,0,,33879543,569288,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
148852,0,21.48,,,,,559800,4701,0,0,0,21.48,,,,,559800,0,0,0,0,0,2862140,33888000,0,,0,,33888529,715535,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
153578,0,20.79,,,,,597600,12372,0,0,0,20.79,,,,,597600,0,0,0,0,0,3203796,33897000,0,,0,,33897577,800949,,0,,,19.78,0,0,000004.SZ,0,0,20210706,0,0,,
155723,0,20.79,20.8,20.84,20.85,20.87,16772,29800,600,200,2700,20.78,20.76,20.7,20.69,20.66,2000,100,2200,500,1000,0,3722168,33900000,0,20.79,0,20.79,33900580,930542,20.79,550,20.79,,19.78,0,0,000004.SZ,1478591,170900,20210706,12671505,609500,21.53,19.59
155724,0,20.79,20.8,20.84,20.85,20.87,16772,29800,600,200,2700,20.78,20.76,20.7,20.69,20.66,2000,100,2200,500,1000,0,3740460,33900000,0,20.79,0,20.79,33900580,935115,20.79,550,20.79,,19.78,0,0,000004.SZ,1478591,170900,20210706,12671505,609500,21.53,19.59
168574,0,20.5,20.6,20.61,20.66,20.68,61000,500,5000,2000,2000,20.4,20.37,20.36,20.35,20.3,200,200,600,300,1300,0,707652,34200000,0,20.79,0,20.5,34200545,176913,20.37,645,20.79,,19.78,0,0,000004.SZ,1585791,162800,20210706,14553185,700900,21.47,19.45
168575,0,20.5,20.6,20.61,20.66,20.68,61000,500,5000,2000,2000,20.4,20.37,20.36,20.35,20.3,200,200,600,300,1300,0,726284,34200000,0,20.79,0,20.5,34200545,181571,20.37,645,20.79,,19.78,0,0,000004.SZ,1585791,162800,20210706,14553185,700900,21.47,19.45
172987,0,20.7,20.76,20.77,20.78,20.79,2700,29900,51400,440400,63272,20.45,20.44,20.4,20.39,20.35,100,900,500,200,100,0,3028664,34203000,0,20.79,0,20.7,34203655,757166,20.01,1417,20.79,,19.78,0,0,000004.SZ,2335273,228100,20210706,25658583,1240900,21.36,19.63
177848,0,20.77,20.78,20.79,20.8,20.82,44100,495400,65572,35700,800,20.66,20.61,20.6,20.59,20.58,2500,2000,1000,3900,1100,0,3541220,34206000,0,20.79,0,20.77,34206590,885305,20.01,1704,20.79,,19.78,0,0,000004.SZ,2365973,294700,20210706,28436540,1375000,21.35,19.75
182650,0,20.66,20.7,20.75,20.77,20.78,18600,100,300,36200,515500,20.56,20.55,20.52,20.51,20.5,200,100,100,200,8900,0,2509828,34209000,0,20.79,0,20.66,34209584,627457,20.01,1840,20.79,,19.78,0,0,000004.SZ,2389373,328200,20210706,30561663,1477600,21.33,19.78
187129,0,20.5,20.51,20.6,20.61,20.66,100,5000,25700,1300,3100,20.48,20.47,20.46,20.45,20.44,1000,3000,300,4600,1000,0,2904256,34212000,0,20.79,0,20.5,34212579,726064,20.01,1949,20.79,,19.78,0,0,000004.SZ,2375473,323800,20210706,31967545,1545700,21.33,19.76
191833,0,20.56,20.6,20.61,20.63,20.64,11600,32400,1300,800,2600,20.45,20.44,20.41,20.4,20.39,1900,1000,100,1700,3200,0,131812,34215000,0,20.79,0,20.56,34215572,32953,20.01,2013,20.79,,19.78,0,0,000004.SZ,2380773,315900,20210706,32909723,1591600,21.32,19.74
195497,0,20.4,20.45,20.48,20.5,20.55,35200,3100,1300,300,700,20.39,20.38,20.37,20.36,20.35,2200,4000,1600,1100,2200,0,2328964,34218000,0,20.79,0,20.39,34218568,582241,20.01,2064,20.79,,19.78,0,0,000004.SZ,2399873,309400,20210706,33736718,1632100,21.31,19.72
199318,0,20.39,20.4,20.44,20.45,20.48,7400,6000,3000,11500,8600,20.38,20.37,20.36,20.35,20.32,2000,100,1100,2200,6000,0,3825084,34221000,0,20.79,0,20.38,34221565,956271,20.01,2100,20.79,,19.78,0,0,000004.SZ,2372273,303500,20210706,34725913,1680600,21.31,19.71
203695,0,20.33,20.34,20.38,20.39,20.4,4400,1600,401,5100,6000,20.3,20.29,20.28,20.27,20.22,1100,200,2200,2500,2600,0,733500,34224000,0,20.79,0,20.3,34224561,183375,20.01,2144,20.79,,19.78,0,0,000004.SZ,2384774,289500,20210706,35279525,1707800,21.31,19.68
208088,0,20.36,20.38,20.39,20.4,20.44,2000,9100,2901,5000,3000,20.33,20.3,20.27,20.22,20.21,400,500,1000,2600,9500,0,3811620,34227000,0,20.79,0,20.36,34227555,952905,20.01,2200,20.79,,19.78,0,0,000004.SZ,2382374,285400,20210706,36315698,1758700,21.31,19.68
211749,0,20.38,20.39,20.4,20.44,20.45,7400,5501,4500,3000,6500,20.33,20.28,20.21,20.2,20.19,500,400,7400,16600,100,0,467496,34230000,0,20.79,0,20.38,34230551,116874,20.01,2248,20.79,,19.78,0,0,000004.SZ,2331974,281000,20210706,36985727,1791700,21.32,19.67
216169,0,20.29,20.3,20.33,20.38,20.39,100,8400,7000,7800,8501,20.22,20.21,20.2,20.19,20.18,900,7000,16800,100,2200,0,3922348,34233000,0,20.79,0,20.3,34233552,980587,20.01,2297,20.79,,19.78,0,0,000004.SZ,2310674,282500,20210706,37395707,1811900,21.33,19.66
219976,0,20.32,20.33,20.35,20.36,20.37,100,6300,1700,1700,3000,20.31,20.3,20.29,20.28,20.21,1200,1200,200,10000,2900,0,493108,34236000,0,20.79,0,20.32,34236544,123277,20.01,2350,20.79,,19.78,0,0,000004.SZ,2297574,298200,20210706,38125705,1847900,21.33,19.69
224142,0,20.37,20.38,20.39,20.4,20.45,3200,10200,16201,5400,4300,20.36,20.33,20.32,20.22,20.21,600,8300,600,1200,900,0,3723340,34239000,0,20.79,0,20.36,34239538,930835,20.01,2408,20.79,,19.78,0,0,000004.SZ,2270774,295300,20210706,38815772,1881900,21.33,19.69
228603,0,20.39,20.4,20.45,20.46,20.47,13601,5400,6900,1100,700,20.29,20.2,20.19,20.18,20.17,600,8000,100,3200,200,0,3151400,34242000,0,20.79,0,20.39,34242532,787850,20.01,2515,20.79,,19.78,0,0,000004.SZ,2258374,276900,20210706,40345964,1957200,21.34,19.65
232686,0,20.48,20.5,20.55,20.56,20.57,4601,32800,2800,2200,1000,20.39,20.29,20.21,20.2,20.19,800,800,2200,8200,100,0,358280,34245000,0,20.79,0,20.48,34245529,89570,20.01,2582,20.79,,19.78,0,0,000004.SZ,2240174,280400,20210706,41490276,2013400,21.34,19.65
237136,0,20.48,20.5,20.53,20.55,20.56,901,33000,100,2800,2200,20.47,20.39,20.37,20.36,20.35,2300,9300,2000,2700,1100,0,2606032,34248000,0,20.79,0,20.47,34248582,651508,20.01,2622,20.79,,19.78,0,0,000004.SZ,2225574,306700,20210706,41859649,2031500,21.35,19.71
241293,0,20.5,20.53,20.55,20.56,20.57,16801,100,2800,2200,1000,20.48,20.41,20.4,20.39,20.37,900,1300,8500,7500,3500,0,2351664,34251000,0,20.79,0,20.47,34251577,587916,20.01,2654,20.79,,19.78,0,0,000004.SZ,2205074,337800,20210706,42629021,2069100,21.36,19.77
245417,0,20.48,20.49,20.5,20.53,20.55,600,1000,15901,100,2800,20.47,20.39,20.37,20.36,20.35,300,11900,3500,3000,1100,0,710972,34254000,0,20.79,0,20.48,34254573,177743,20.01,2704,20.79,,19.78,0,0,000004.SZ,2182274,332300,20210706,43385800,2106100,21.36,19.75
249490,0,20.47,20.48,20.5,20.53,20.55,5600,8500,13101,100,3400,20.39,20.37,20.36,20.35,20.33,7800,3500,3000,1100,100,0,739596,34257000,0,20.79,0,20.47,34257569,184899,20.01,2747,20.79,,19.78,0,0,000004.SZ,2146374,325200,20210706,43983325,2135300,21.36,19.74
253608,0,20.39,20.4,20.46,20.47,20.48,34800,400,200,5000,1700,20.37,20.36,20.35,20.34,20.33,1400,3000,2600,500,100,0,3926868,34260000,0,20.79,0,20.37,34260564,981717,20.01,2807,20.79,,19.78,0,0,000004.SZ,2168874,317300,20210706,44892013,2179800,21.35,19.73
257746,0,20.39,20.4,20.46,20.47,20.48,26200,400,2200,13700,6400,20.38,20.36,20.35,20.34,20.33,4900,1400,2600,500,100,0,2402868,34263000,0,20.79,0,20.38,34263562,600717,20.01,2831,20.79,,19.78,0,0,000004.SZ,2169974,326400,20210706,45332320,2201400,21.35,19.74
261881,0,20.33,20.37,20.38,20.39,20.4,200,2300,1000,25700,1900,20.32,20.31,20.3,20.29,20.28,1100,300,12800,1800,500,0,512592,34266000,0,20.79,0,20.33,34266558,128148,20.01,2878,20.79,,19.78,0,0,000004.SZ,2212574,315000,20210706,45845305,2226600,21.34,19.72
266039,0,20.37,20.38,20.39,20.4,20.45,1000,1900,4900,1900,300,20.32,20.3,20.29,20.28,20.22,100,9500,1800,500,900,0,3085820,34269000,0,20.79,0,20.32,34269550,771455,20.01,2934,20.79,,19.78,0,0,000004.SZ,2200174,304500,20210706,46709161,2269000,21.34,19.7
270175,0,20.45,20.46,20.47,20.48,20.49,300,1200,13500,36500,1300,20.4,20.33,20.3,20.29,20.28,29100,10300,6500,1800,500,0,410188,34272000,0,20.79,0,20.4,34272548,102547,20.01,2973,20.79,,19.78,0,0,000004.SZ,2178474,320000,20210706,47389285,2302400,21.35,19.77
274329,0,20.37,20.38,20.39,20.4,20.45,900,7100,10600,1100,3700,20.33,20.32,20.3,20.29,20.28,1700,6600,7800,1800,600,0,118728,34275000,0,20.79,0,20.33,34275543,29682,20.01,3003,20.79,,19.78,0,0,000004.SZ,2198874,291600,20210706,48571396,2360400,21.34,19.7
278505,0,20.37,20.38,20.39,20.4,20.42,4000,3100,900,6500,200,20.34,20.32,20.31,20.3,20.29,100,1200,3000,9400,1900,0,83216,34278000,0,20.79,0,20.37,34278538,20804,20.01,3035,20.79,,19.78,0,0,000004.SZ,2181374,296400,20210706,48917227,2377400,21.34,19.71
282643,0,20.33,20.37,20.39,20.4,20.42,700,300,400,9500,200,20.32,20.31,20.3,20.29,20.28,1700,3800,10300,1900,2100,0,2724640,34281000,0,20.79,0,20.37,34281536,681160,20.01,3115,20.79,,19.78,0,0,000004.SZ,2179874,298100,20210706,49776419,2419600,21.34,19.71
286759,0,20.39,20.4,20.42,20.44,20.45,5400,37800,200,1000,5400,20.37,20.35,20.33,20.32,20.31,800,3200,7300,2500,3900,0,532692,34284000,0,20.79,0,20.37,34284532,133173,20.01,3159,20.79,,19.78,0,0,000004.SZ,2211474,313500,20210706,50279591,2444300,21.33,19.74
290925,0,20.31,20.32,20.33,20.34,20.36,1900,3800,100,4000,1200,20.3,20.29,20.28,20.27,20.22,8400,1900,3500,200,1000,0,2824612,34287000,0,20.79,0,20.31,34287583,706153,20.01,3216,20.79,,19.78,0,0,000004.SZ,2231674,295100,20210706,50976591,2478600,21.32,19.7
295014,0,20.36,20.37,20.38,20.39,20.4,18400,36200,900,3500,39500,20.3,20.29,20.28,20.27,20.25,5600,2700,3500,200,1500,0,2430568,34290000,0,20.79,0,20.3,34290582,607642,20.01,3254,20.79,,19.78,0,0,000004.SZ,2279674,297300,20210706,51446319,2501700,21.3,19.71
299134,0,20.33,20.34,20.35,20.37,20.38,200,2300,2000,43800,1900,20.3,20.29,20.28,20.27,20.25,1700,2700,3500,200,1500,0,3070320,34293000,0,20.79,0,20.33,34293573,767580,20.01,3303,20.79,,19.78,0,0,000004.SZ,2278074,299700,20210706,52078089,2532800,21.3,19.71
3445,0,20.28,20.29,20.3,20.33,20.34,8600,2000,13400,2000,2800,20.25,20.22,20.21,20.2,20.19,1400,1200,4200,15400,1100,0,1519192,34296000,0,20.79,0,20.28,34296570,379798,20.01,3351,20.79,,19.78,0,0,000004.SZ,2288874,294000,20210706,52439275,2550600,21.29,19.69
7538,0,20.24,20.25,20.3,20.32,20.33,6800,100,14700,1100,8100,20.22,20.21,20.2,20.19,20.18,1200,4200,15400,1100,5500,0,1388724,34299000,0,20.79,0,20.24,34299565,347181,20.01,3378,20.79,,19.78,0,0,000004.SZ,2274474,292700,20210706,52810294,2568900,21.29,19.69
11614,0,20.26,20.27,20.29,20.3,20.32,400,600,1000,19200,1100,20.22,20.21,20.2,20.19,20.18,300,4200,15400,1100,5500,0,3662384,34302000,0,20.79,0,20.26,34302561,915596,20.01,3399,20.79,,19.78,0,0,000004.SZ,2272374,292300,20210706,53241478,2590200,21.29,19.69
15685,0,20.25,20.26,20.27,20.3,20.32,900,400,600,15600,1100,20.24,20.22,20.21,20.2,20.19,100,1600,7800,15400,1100,0,425636,34305000,0,20.79,0,20.25,34305557,106409,20.01,3416,20.79,,19.78,0,0,000004.SZ,2270074,299300,20210706,53405469,2598300,21.29,19.7
19792,0,20.22,20.24,20.25,20.26,20.28,16500,1300,6900,2600,1000,20.21,20.2,20.19,20.18,20.17,9500,15400,1100,5500,200,0,2533420,34308000,0,20.79,0,20.22,34308553,633355,20.01,3435,20.79,,19.78,0,0,000004.SZ,2288374,310400,20210706,53551056,2605500,21.28,19.71
23868,0,20.22,20.24,20.25,20.26,20.28,20800,2100,7800,2200,1000,20.21,20.2,20.19,20.18,20.17,500,15400,1100,5500,200,0,3780864,34311000,0,20.79,0,20.21,34311550,945216,20.01,3458,20.79,,19.78,0,0,000004.SZ,2297374,306300,20210706,53933124,2624400,21.27,19.7
