,addrTag,askPrice1,askPrice2,askPrice3,askPrice4,askPrice5,askVolume1,askVolume2,askVolume3,askVolume4,askVolume5,bidPrice1,bidPrice2,bidPrice3,bidPrice4,bidPrice5,bidVolume1,bidVolume2,bidVolume3,bidVolume4,bidVolume5,broker,clock,exchTime,exchTimeUnderMs,high,iopv,last,localTime,localTimeUnderMs,low,numTrades,open,phaseCode,preClosePrice,status,tickerIndex,tickerName,totalAskQty,totalBidQty,tradingDay,turnover,volume,weightedAvgAskPrc,weightedAvgBidPrc
136503,0,4.92,,,,,8600,121600,0,0,0,4.92,,,,,8600,0,0,0,0,0,2862900,33861000,0,,0,,33861572,715725,,0,,,4.9,0,0,000006.SZ,0,0,20210706,0,0,,
140443,0,4.92,,,,,8600,121700,0,0,0,4.92,,,,,8600,0,0,0,0,0,364732,33870000,0,,0,,33870558,91183,,0,,,4.9,0,0,000006.SZ,0,0,20210706,0,0,,
144445,0,4.92,,,,,9400,121000,0,0,0,4.92,,,,,9400,0,0,0,0,0,2319560,33879000,0,,0,,33879543,579890,,0,,,4.9,0,0,000006.SZ,0,0,20210706,0,0,,
155703,0,4.91,4.92,4.93,4.94,4.95,1100,122100,34600,26400,57600,4.9,4.89,4.88,4.87,4.86,5400,3400,500,5500,21500,0,3128640,33900000,0,4.91,0,4.91,33900580,782160,4.91,15,4.91,,4.9,0,0,000006.SZ,1647162,271800,20210706,46645,9500,5.11,4.73
155704,0,4.91,4.92,4.93,4.94,4.95,1100,122100,34600,26400,57600,4.9,4.89,4.88,4.87,4.86,5400,3400,500,5500,21500,0,3146868,33900000,0,4.91,0,4.91,33900580,786717,4.91,15,4.91,,4.9,0,0,000006.SZ,1647162,271800,20210706,46645,9500,5.11,4.73
168548,0,4.91,4.92,4.93,4.94,4.95,18800,125900,35400,26400,59600,4.9,4.89,4.88,4.87,4.86,5400,3400,2500,5500,21500,0,3318144,34200000,0,4.91,0,4.91,34200544,829536,4.91,15,4.91,,4.9,0,0,000006.SZ,1671462,273800,20210706,46645,9500,5.11,4.73
168549,0,4.91,4.92,4.93,4.94,4.95,18800,125900,35400,26400,59600,4.9,4.89,4.88,4.87,4.86,5400,3400,2500,5500,21500,0,3335436,34200000,0,4.91,0,4.91,34200544,833859,4.91,15,4.91,,4.9,0,0,000006.SZ,1671462,273800,20210706,46645,9500,5.11,4.73
172981,0,4.9,4.91,4.92,4.93,4.94,27500,55800,235900,35400,26400,4.89,4.88,4.87,4.86,4.85,3400,8700,15800,23900,31900,0,2703088,34203000,0,4.91,0,4.9,34203655,675772,4.9,25,4.91,,4.9,0,0,000006.SZ,1874667,296600,20210706,73595,15000,5.09,4.74
177841,0,4.89,4.9,4.91,4.92,4.93,1000,39700,48500,235900,35400,4.88,4.87,4.86,4.85,4.84,9400,16800,23900,32100,8500,0,3332124,34206000,0,4.91,0,4.88,34206590,833031,4.88,44,4.91,,4.9,0,0,000006.SZ,1897367,307100,20210706,114708,23400,5.09,4.74
182644,0,4.89,4.9,4.91,4.92,4.93,2800,44305,48800,235900,35400,4.88,4.87,4.86,4.85,4.84,9300,16800,23900,32100,8500,0,2341224,34209000,0,4.91,0,4.88,34209584,585306,4.88,49,4.91,,4.9,0,0,000006.SZ,1903072,307000,20210706,120575,24600,5.09,4.74
187116,0,4.89,4.9,4.91,4.92,4.93,5300,44605,47200,235900,35400,4.88,4.87,4.86,4.85,4.84,8800,16800,23900,32100,8500,0,2625172,34212000,0,4.91,0,4.88,34212578,656293,4.88,55,4.91,,4.9,0,0,000006.SZ,1905272,307900,20210706,124480,25400,5.09,4.74
191823,0,4.89,4.9,4.91,4.92,4.93,12800,43705,44800,235900,35400,4.88,4.87,4.86,4.85,4.84,8600,16800,23900,32100,8500,0,3853904,34215000,0,4.91,0,4.88,34215571,963476,4.88,56,4.91,,4.9,0,0,000006.SZ,1910472,307700,20210706,125456,25600,5.09,4.74
195492,0,4.89,4.9,4.91,4.92,4.93,16800,45705,44800,235900,35400,4.88,4.87,4.86,4.85,4.84,8300,16800,23900,32100,8500,0,2214128,34218000,0,4.91,0,4.88,34218568,553532,4.88,60,4.91,,4.9,0,0,000006.SZ,1921472,307400,20210706,127408,26000,5.09,4.74
199313,0,4.89,4.9,4.91,4.92,4.93,43200,7705,44800,235900,35400,4.88,4.87,4.86,4.85,4.84,7800,16800,23900,32100,8500,0,3689752,34221000,0,4.91,0,4.88,34221565,922438,4.88,64,4.91,,4.9,0,0,000006.SZ,1852572,306900,20210706,129848,26500,5.09,4.74
203683,0,4.89,4.9,4.91,4.92,4.93,44100,7705,44800,235900,35400,4.88,4.87,4.86,4.85,4.84,8400,16800,23900,32100,8500,0,286044,34224000,0,4.91,0,4.88,34224561,71511,4.88,65,4.91,,4.9,0,0,000006.SZ,1853472,307500,20210706,130336,26600,5.09,4.74
208081,0,4.88,4.89,4.9,4.91,4.92,14300,49400,7705,44800,235900,4.87,4.86,4.85,4.84,4.83,16800,23900,32100,8500,17000,0,3612920,34227000,0,4.91,0,4.88,34227555,903230,4.88,74,4.91,,4.9,0,0,000006.SZ,1877972,299100,20210706,174256,35600,5.09,4.74
211736,0,4.89,4.9,4.91,4.92,4.93,19000,7705,44400,235900,35400,4.87,4.86,4.85,4.84,4.83,16600,23900,32100,8500,17000,0,146608,34230000,0,4.91,0,4.88,34230551,36652,4.87,98,4.91,,4.9,0,0,000006.SZ,1837272,298900,20210706,404102,82700,5.1,4.74
216163,0,4.89,4.9,4.91,4.92,4.93,22100,7705,44400,235900,35400,4.87,4.86,4.85,4.84,4.83,17000,23900,32100,8500,17000,0,3031960,34233000,0,4.91,0,4.88,34233551,757990,4.87,103,4.91,,4.9,0,0,000006.SZ,1842372,303300,20210706,407517,83400,5.09,4.74
219965,0,4.89,4.9,4.91,4.92,4.93,23900,7705,44400,235900,35400,4.87,4.86,4.85,4.84,4.83,16700,23900,32100,8500,17000,0,196848,34236000,0,4.91,0,4.89,34236544,49212,4.87,108,4.91,,4.9,0,0,000006.SZ,1844172,303000,20210706,415822,85100,5.09,4.74
224129,0,4.89,4.9,4.91,4.92,4.93,23900,7605,44400,235900,35400,4.88,4.87,4.86,4.85,4.84,500,16300,22000,32100,8500,0,3421504,34239000,0,4.91,0,4.88,34239538,855376,4.87,112,4.91,,4.9,0,0,000006.SZ,1844072,306200,20210706,430458,88100,5.09,4.74
228598,0,4.89,4.9,4.91,4.92,4.93,23900,5605,44400,235900,35400,4.87,4.86,4.85,4.84,4.83,16300,22000,32100,8500,17000,0,2814492,34242000,0,4.91,0,4.88,34242532,703623,4.87,117,4.91,,4.9,0,0,000006.SZ,1842072,305700,20210706,442658,90600,5.09,4.74
232680,0,4.89,4.9,4.91,4.92,4.93,27500,5605,44400,235900,33600,4.87,4.86,4.85,4.84,4.83,35200,22000,32100,8500,17000,0,3978460,34245000,0,4.91,0,4.87,34245528,994615,4.87,118,4.91,,4.9,0,0,000006.SZ,1843872,324600,20210706,443145,90700,5.09,4.75
237130,0,4.88,4.89,4.9,4.91,4.92,1600,30600,5605,44400,235900,4.87,4.86,4.85,4.84,4.83,3100,21900,32100,8500,17000,0,269000,34248000,0,4.91,0,4.86,34248582,67250,4.86,132,4.91,,4.9,0,0,000006.SZ,1848572,292400,20210706,760181,155800,5.09,4.73
241286,0,4.88,4.89,4.9,4.91,4.92,4800,27200,5605,34400,235900,4.87,4.86,4.85,4.84,4.83,4400,21900,32100,8500,17000,0,2196028,34251000,0,4.91,0,4.88,34251577,549007,4.86,135,4.91,,4.9,0,0,000006.SZ,1838372,293700,20210706,772846,158400,5.1,4.73
245396,0,4.88,4.89,4.9,4.91,4.92,7600,27100,8605,34400,235900,4.87,4.86,4.85,4.84,4.83,6700,21900,32100,8500,17000,0,1483632,34254000,0,4.91,0,4.87,34254572,370908,4.86,136,4.91,,4.9,0,0,000006.SZ,1844072,296000,20210706,773820,158600,5.09,4.73
249483,0,4.88,4.89,4.9,4.91,4.92,7300,27100,8605,36200,235900,4.87,4.86,4.85,4.84,4.83,7900,21900,33200,8500,17000,0,351640,34257000,0,4.91,0,4.88,34257569,87910,4.86,139,4.91,,4.9,0,0,000006.SZ,1845572,298700,20210706,780651,160000,5.09,4.73
253597,0,4.88,4.89,4.9,4.91,4.92,11900,25500,8605,36200,235900,4.87,4.86,4.85,4.84,4.83,7800,21900,33200,8500,17000,0,3652692,34260000,0,4.91,0,4.87,34260564,913173,4.86,140,4.91,,4.9,0,0,000006.SZ,1848572,298600,20210706,781138,160100,5.09,4.73
257739,0,4.88,4.89,4.9,4.91,4.92,19900,19600,8605,33700,235900,4.87,4.86,4.85,4.84,4.83,7300,21900,33200,8500,17000,0,2234420,34263000,0,4.91,0,4.87,34263562,558605,4.86,143,4.91,,4.9,0,0,000006.SZ,1853572,298100,20210706,784549,160800,5.09,4.73
261867,0,4.88,4.89,4.9,4.91,4.92,20100,19600,8605,33600,235900,4.87,4.86,4.85,4.84,4.83,7000,21900,33200,8500,17000,0,1545904,34266000,0,4.91,0,4.87,34266556,386476,4.86,146,4.91,,4.9,0,0,000006.SZ,1853672,298800,20210706,786010,161100,5.09,4.73
266026,0,4.88,4.89,4.9,4.91,4.92,23500,17200,8605,33600,235900,4.87,4.86,4.85,4.84,4.83,7300,21900,35800,8500,17000,0,2765248,34269000,0,4.91,0,4.87,34269550,691312,4.86,147,4.91,,4.9,0,0,000006.SZ,1854672,301700,20210706,786497,161200,5.09,4.74
270161,0,4.88,4.89,4.9,4.91,4.92,24300,16700,8605,33600,235900,4.87,4.86,4.85,4.84,4.83,5200,21900,35800,8500,17000,0,2952172,34272000,0,4.91,0,4.87,34272546,738043,4.86,149,4.91,,4.9,0,0,000006.SZ,1929672,299600,20210706,796724,163300,5.09,4.73
274324,0,4.88,4.89,4.9,4.91,4.92,25300,16700,8605,33600,235900,4.87,4.86,4.85,4.84,4.83,6100,21900,35800,8500,17000,0,3998516,34275000,0,4.91,0,4.87,34275542,999629,4.86,150,4.91,,4.9,0,0,000006.SZ,1930672,300500,20210706,797211,163400,5.09,4.73
278500,0,4.88,4.89,4.9,4.91,4.92,25300,16700,8605,33600,296900,4.87,4.86,4.85,4.84,4.83,8600,21900,40900,8500,17000,0,242144,34278000,0,4.91,0,4.87,34278537,60536,4.86,150,4.91,,4.9,0,0,000006.SZ,1996572,308100,20210706,797211,163400,5.08,4.74
282638,0,4.88,4.89,4.9,4.91,4.92,29000,16300,8605,33600,298900,4.87,4.86,4.85,4.84,4.83,8600,21900,40900,8500,17000,0,2449448,34281000,0,4.91,0,4.87,34281536,612362,4.86,150,4.91,,4.9,0,0,000006.SZ,2001872,308100,20210706,797211,163400,5.08,4.74
286754,0,4.88,4.89,4.9,4.91,4.92,29500,19300,8605,33600,298900,4.87,4.86,4.85,4.84,4.83,9200,21900,40900,8500,17000,0,350644,34284000,0,4.91,0,4.87,34284532,87661,4.86,150,4.91,,4.9,0,0,000006.SZ,2007372,308700,20210706,797211,163400,5.08,4.74
290913,0,4.88,4.89,4.9,4.91,4.92,29500,19300,12205,33600,298900,4.87,4.86,4.85,4.84,4.83,10500,21900,61800,8500,17000,0,2537208,34287000,0,4.91,0,4.87,34287583,634302,4.86,150,4.91,,4.9,0,0,000006.SZ,2010972,330900,20210706,797211,163400,5.08,4.75
295009,0,4.88,4.89,4.9,4.91,4.92,31700,19300,12205,33400,298900,4.87,4.86,4.85,4.84,4.83,6000,21900,62800,8500,17000,0,2135112,34290000,0,4.91,0,4.87,34290582,533778,4.86,152,4.91,,4.9,0,0,000006.SZ,2014172,327400,20210706,806951,165400,5.08,4.74
299125,0,4.88,4.89,4.9,4.91,4.92,34500,19300,12205,33400,298900,4.87,4.86,4.85,4.84,4.83,6000,21900,62800,8500,17000,0,999416,34293000,0,4.91,0,4.87,34293573,249854,4.86,152,4.91,,4.9,0,0,000006.SZ,2016972,328400,20210706,806951,165400,5.08,4.74
3439,0,4.88,4.89,4.9,4.91,4.92,36500,19300,15205,33400,298900,4.87,4.86,4.85,4.84,4.83,5900,21900,63000,8500,17000,0,1691924,34296000,0,4.91,0,4.87,34296569,422981,4.86,153,4.91,,4.9,0,0,000006.SZ,2027172,329500,20210706,807438,165500,5.08,4.74
7526,0,4.88,4.89,4.9,4.91,4.92,37500,19300,15205,33500,298900,4.87,4.86,4.85,4.84,4.83,5600,22000,63000,8500,17000,0,1078372,34299000,0,4.91,0,4.87,34299565,269593,4.86,156,4.91,,4.9,0,0,000006.SZ,2028272,329300,20210706,808899,165800,5.08,4.74
11608,0,4.88,4.89,4.9,4.91,4.92,39700,19300,14905,33500,298900,4.87,4.86,4.85,4.84,4.83,1700,22000,63000,8500,17000,0,3521052,34302000,0,4.91,0,4.87,34302561,880263,4.86,166,4.91,,4.9,0,0,000006.SZ,2035072,325400,20210706,834724,171100,5.08,4.74
15679,0,4.88,4.89,4.9,4.91,4.92,39700,19300,14905,33500,298900,4.87,4.86,4.85,4.84,4.83,1300,22000,63000,13500,17000,0,61596,34305000,0,4.91,0,4.87,34305557,15399,4.86,170,4.91,,4.9,0,0,000006.SZ,2035072,334000,20210706,836672,171500,5.08,4.74
19780,0,4.88,4.89,4.9,4.91,4.92,40500,19300,11905,33500,298900,4.87,4.86,4.85,4.84,4.83,1300,22000,63000,13500,17000,0,3681852,34308000,0,4.91,0,4.87,34308552,920463,4.86,170,4.91,,4.9,0,0,000006.SZ,2032872,334000,20210706,836672,171500,5.08,4.74
23862,0,4.88,4.89,4.9,4.91,4.92,43100,19300,11905,33500,298900,4.87,4.86,4.85,4.84,4.83,2300,22000,63000,13500,17000,0,3579884,34311000,0,4.91,0,4.87,34311550,894971,4.86,173,4.91,,4.9,0,0,000006.SZ,2035472,335500,20210706,846412,173500,5.08,4.74
27920,0,4.88,4.89,4.9,4.91,4.92,43100,19300,11905,33500,304500,4.87,4.86,4.85,4.84,4.83,2200,22000,63000,13500,17000,0,3093456,34314000,0,4.91,0,4.87,34314549,773364,4.86,174,4.91,,4.9,0,0,000006.SZ,2044072,335400,20210706,847873,173800,5.08,4.74
32027,0,4.88,4.89,4.9,4.91,4.92,43300,19300,11905,33500,304500,4.87,4.86,4.85,4.84,4.83,2200,24000,73000,13500,17000,0,893116,34317000,0,4.91,0,4.87,34317597,223279,4.86,174,4.91,,4.9,0,0,000006.SZ,2044272,347400,20210706,847873,173800,5.08,4.75
36097,0,4.88,4.89,4.9,4.91,4.92,43300,19300,11905,33500,304500,4.87,4.86,4.85,4.84,4.83,3900,24000,73000,23900,17000,0,3691488,34320000,0,4.91,0,4.87,34320592,922872,4.86,174,4.91,,4.9,0,0,000006.SZ,2044272,359500,20210706,847873,173800,5.08,4.75
44269,0,4.88,4.89,4.9,4.91,4.92,45600,19300,11905,33500,304500,4.87,4.86,4.85,4.84,4.83,3900,24000,73000,23900,17000,0,280784,34326000,0,4.91,0,4.87,34326586,70196,4.86,174,4.91,,4.9,0,0,000006.SZ,2056572,359500,20210706,847873,173800,5.08,4.75
48366,0,4.88,4.89,4.9,4.91,4.92,49600,19300,11905,33500,304500,4.87,4.86,4.85,4.84,4.83,4900,24000,73000,27900,17200,0,3462820,34329000,0,4.91,0,4.87,34329580,865705,4.86,174,4.91,,4.9,0,0,000006.SZ,2060572,364700,20210706,847873,173800,5.08,4.75
52470,0,4.88,4.89,4.9,4.91,4.92,49600,19300,11905,33500,243500,4.87,4.86,4.85,4.84,4.83,2900,25000,73000,27900,17200,0,1153048,34332000,0,4.91,0,4.87,34332575,288262,4.86,175,4.91,,4.9,0,0,000006.SZ,1999572,364700,20210706,857613,175800,5.08,4.75
56590,0,4.88,4.89,4.9,4.91,4.92,50600,19300,11905,33500,243500,4.87,4.86,4.85,4.84,4.83,7800,25000,76000,27900,17200,0,1753160,34335000,0,4.91,0,4.87,34335570,438290,4.86,176,4.91,,4.9,0,0,000006.SZ,2000572,372600,20210706,858100,175900,5.08,4.76
60654,0,4.88,4.89,4.9,4.91,4.92,52200,19300,11905,33500,243500,4.87,4.86,4.85,4.84,4.83,7800,25000,76000,27900,17200,0,1040400,34338000,0,4.91,0,4.87,34338565,260100,4.86,176,4.91,,4.9,0,0,000006.SZ,2002172,372600,20210706,858100,175900,5.08,4.76
64718,0,4.88,4.89,4.9,4.91,4.92,53900,19300,11905,94500,243500,4.87,4.86,4.85,4.84,4.83,7800,25000,76000,27900,17200,0,1491528,34341000,0,4.91,0,4.87,34341561,372882,4.86,176,4.91,,4.9,0,0,000006.SZ,2064872,372600,20210706,858100,175900,5.08,4.76
68799,0,4.88,4.89,4.9,4.91,4.92,43000,19300,11905,94500,243500,4.87,4.86,4.85,4.84,4.83,7800,25000,76000,27900,17200,0,3434904,34344000,0,4.91,0,4.88,34344556,858726,4.86,193,4.91,,4.9,0,0,000006.SZ,2053972,372600,20210706,916660,187900,5.08,4.76
72896,0,4.88,4.89,4.9,4.91,4.92,43000,19300,11905,94500,243500,4.87,4.86,4.85,4.84,4.83,3100,25000,76000,27900,17200,0,2352328,34347000,0,4.91,0,4.87,34347553,588082,4.86,198,4.91,,4.9,0,0,000006.SZ,2053972,367900,20210706,955620,195900,5.08,4.75
76986,0,4.88,4.89,4.9,4.91,4.92,44700,19300,11905,97400,243500,4.87,4.86,4.85,4.84,4.83,1100,25000,76000,27900,17200,0,3652348,34350000,0,4.91,0,4.87,34350548,913087,4.86,201,4.91,,4.9,0,0,000006.SZ,2058572,368900,20210706,970240,198900,5.08,4.75
81067,0,4.88,4.89,4.9,4.91,4.92,45700,19300,11905,97400,243500,4.87,4.86,4.85,4.84,4.83,1100,25000,76000,27900,17200,0,615536,34353000,0,4.91,0,4.87,34353543,153884,4.86,201,4.91,,4.9,0,0,000006.SZ,2059572,368900,20210706,970240,198900,5.08,4.75
85157,0,4.88,4.89,4.9,4.91,4.92,48400,19200,11905,97400,243500,4.87,4.86,4.85,4.84,4.83,3600,25000,76000,27900,17200,0,2565600,34356000,0,4.91,0,4.87,34356538,641400,4.86,202,4.91,,4.9,0,0,000006.SZ,2062172,371400,20210706,970727,199000,5.08,4.75
89197,0,4.87,4.88,4.89,4.9,4.91,16300,51100,19200,11905,97400,4.86,4.85,4.84,4.83,4.82,25000,76000,27900,17200,6600,0,1514084,34359000,0,4.91,0,4.87,34359535,378521,4.86,204,4.91,,4.9,0,0,000006.SZ,2081172,367800,20210706,988259,202600,5.08,4.75
93217,0,4.87,4.88,4.89,4.9,4.91,45600,23400,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,26000,76000,27900,17200,6600,0,268248,34362000,0,4.91,0,4.87,34362589,67062,4.86,204,4.91,,4.9,0,0,000006.SZ,2079672,368800,20210706,988259,202600,5.08,4.75
97281,0,4.87,4.88,4.89,4.9,4.91,54900,21500,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,26000,76000,27900,17200,6600,0,3576600,34365000,0,4.91,0,4.87,34365582,894150,4.86,204,4.91,,4.9,0,0,000006.SZ,2087072,368800,20210706,988259,202600,5.08,4.75
101284,0,4.87,4.88,4.89,4.9,4.91,56900,20200,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,26000,76000,27900,17200,6600,0,1464800,34368000,0,4.91,0,4.87,34368581,366200,4.86,204,4.91,,4.9,0,0,000006.SZ,2087772,368800,20210706,988259,202600,5.08,4.75
105302,0,4.87,4.88,4.89,4.9,4.91,61900,15100,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,24000,76500,27900,17200,6600,0,2234888,34371000,0,4.91,0,4.86,34371574,558722,4.86,207,4.91,,4.9,0,0,000006.SZ,2087672,367300,20210706,1006258,206300,5.08,4.75
109358,0,4.87,4.88,4.89,4.9,4.91,70100,15100,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,24000,76500,27900,17200,6600,0,407684,34374000,0,4.91,0,4.86,34374570,101921,4.86,207,4.91,,4.9,0,0,000006.SZ,2095872,367300,20210706,1006258,206300,5.08,4.75
117433,0,4.87,4.88,4.89,4.9,4.91,72000,15100,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,24000,76500,27900,17200,6600,0,1858144,34380000,0,4.91,0,4.86,34380560,464536,4.86,207,4.91,,4.9,0,0,000006.SZ,2097772,367300,20210706,1006258,206300,5.08,4.75
121488,0,4.87,4.88,4.89,4.9,4.91,75000,14600,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,34000,76500,27900,17200,6600,0,1446012,34383000,0,4.91,0,4.86,34383558,361503,4.86,207,4.91,,4.9,0,0,000006.SZ,2100272,382300,20210706,1006258,206300,5.08,4.75
125593,0,4.87,4.88,4.89,4.9,4.91,78900,14600,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,34000,77200,28900,19200,6600,0,2960180,34386000,0,4.91,0,4.86,34386551,740045,4.86,207,4.91,,4.9,0,0,000006.SZ,2104172,386100,20210706,1006258,206300,5.08,4.76
129658,0,4.87,4.88,4.89,4.9,4.91,78500,14300,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,34000,77200,28900,19200,6600,0,1575832,34389000,0,4.91,0,4.87,34389547,393958,4.86,208,4.91,,4.9,0,0,000006.SZ,2103472,386100,20210706,1008693,206800,5.08,4.76
133698,0,4.87,4.88,4.89,4.9,4.91,81200,14300,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,32500,77200,28900,19200,6600,0,3797124,34392000,0,4.91,0,4.86,34392542,949281,4.86,211,4.91,,4.9,0,0,000006.SZ,2106172,384600,20210706,1020843,209300,5.07,4.76
137777,0,4.87,4.88,4.89,4.9,4.91,82400,14300,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,32400,77200,28900,19200,6600,0,3693056,34395000,0,4.91,0,4.86,34395538,923264,4.86,212,4.91,,4.9,0,0,000006.SZ,2107372,384500,20210706,1021329,209400,5.07,4.76
141835,0,4.87,4.88,4.89,4.9,4.91,81400,14300,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,32300,77200,28900,19200,9600,0,1623056,34398000,0,4.91,0,4.87,34398533,405764,4.86,214,4.91,,4.9,0,0,000006.SZ,2106372,387400,20210706,1033503,211900,5.07,4.76
145925,0,4.87,4.88,4.89,4.9,4.91,83300,14300,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,31300,87200,28900,19200,9600,0,2134764,34401000,0,4.91,0,4.86,34401595,533691,4.86,216,4.91,,4.9,0,0,000006.SZ,2108272,396400,20210706,1038363,212900,5.07,4.76
150003,0,4.87,4.88,4.89,4.9,4.91,83300,14300,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,31300,87200,28900,19200,9600,0,3403792,34404000,0,4.91,0,4.86,34404525,850948,4.86,216,4.91,,4.9,0,0,000006.SZ,2108272,402900,20210706,1038363,212900,5.07,4.76
154063,0,4.87,4.88,4.89,4.9,4.91,85000,14300,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,31600,87200,28900,19200,9600,0,3128948,34407000,0,4.91,0,4.86,34407518,782237,4.86,216,4.91,,4.9,0,0,000006.SZ,2109972,403200,20210706,1038363,212900,5.07,4.76
158118,0,4.87,4.88,4.89,4.9,4.91,88800,14300,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,29600,87200,28900,19200,9600,0,1266844,34410000,0,4.91,0,4.86,34410575,316711,4.86,219,4.91,,4.9,0,0,000006.SZ,2113772,401200,20210706,1048083,214900,5.07,4.76
162140,0,4.87,4.88,4.89,4.9,4.91,88800,14300,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,29600,92200,28900,19200,9600,0,100248,34413000,0,4.91,0,4.86,34413570,25062,4.86,219,4.91,,4.9,0,0,000006.SZ,2113772,406200,20210706,1048083,214900,5.07,4.76
166142,0,4.87,4.88,4.89,4.9,4.91,89800,14300,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,32400,92200,28900,19200,9600,0,1498812,34416000,0,4.91,0,4.86,34416567,374703,4.86,219,4.91,,4.9,0,0,000006.SZ,2114772,409400,20210706,1048083,214900,5.07,4.76
170132,0,4.87,4.88,4.89,4.9,4.91,90800,14300,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,32400,92200,28900,19200,9600,0,2768296,34419000,0,4.91,0,4.86,34419563,692074,4.86,219,4.91,,4.9,0,0,000006.SZ,2115772,409400,20210706,1048083,214900,5.07,4.76
174144,0,4.87,4.88,4.89,4.9,4.91,93500,14300,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,32400,92200,28900,19200,9600,0,2096776,34422000,0,4.91,0,4.86,34422558,524194,4.86,219,4.91,,4.9,0,0,000006.SZ,2118472,409400,20210706,1048083,214900,5.07,4.76
178135,0,4.87,4.88,4.89,4.9,4.91,93600,14300,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,32300,92200,28900,19200,9600,0,2523456,34425000,0,4.91,0,4.86,34425552,630864,4.86,220,4.91,,4.9,0,0,000006.SZ,2118572,409300,20210706,1048569,215000,5.07,4.76
182163,0,4.87,4.88,4.89,4.9,4.91,96000,14300,13400,14605,97400,4.86,4.85,4.84,4.83,4.82,32300,92200,28900,19200,9600,0,1739416,34428000,0,4.91,0,4.86,34428547,434854,4.86,220,4.91,,4.9,0,0,000006.SZ,2124972,410300,20210706,1048569,215000,5.07,4.76
