,addrTag,askPrice1,askPrice2,askPrice3,askPrice4,askPrice5,askVolume1,askVolume2,askVolume3,askVolume4,askVolume5,bidPrice1,bidPrice2,bidPrice3,bidPrice4,bidPrice5,bidVolume1,bidVolume2,bidVolume3,bidVolume4,bidVolume5,broker,clock,exchTime,exchTimeUnderMs,high,iopv,last,localTime,localTimeUnderMs,low,numTrades,open,phaseCode,preClosePrice,status,tickerIndex,tickerName,totalAskQty,totalBidQty,tradingDay,turnover,volume,weightedAvgAskPrc,weightedAvgBidPrc
10504193,0,24.65,24.66,24.67,24.68,24.69,59300,29000,35800,114100,61739,24.64,24.63,24.62,24.61,24.6,6000,100,31700,4000,16900,0,1159344,49053000,0,24.75,0,24.65,49053543,289836,23.76,75134,23.9,,23.82,0,0,000002.SZ,13224481,5558270,20210706,1684843330,69156040,25.36,23.68
10507257,0,24.65,24.66,24.67,24.68,24.69,68500,29000,36600,114100,61739,24.64,24.63,24.62,24.61,24.6,20600,100,24600,4000,17200,0,2439948,49056000,0,24.75,0,24.64,49056539,609987,23.76,75160,23.9,,23.82,0,0,000002.SZ,13234581,5565670,20210706,1685151371,69168540,25.36,23.69
10510209,0,24.65,24.66,24.67,24.68,24.69,68500,29000,36600,114100,61739,24.64,24.63,24.62,24.61,24.6,12800,100,24600,4000,16700,0,1545456,49059000,0,24.75,0,24.65,49059534,386364,23.76,75173,23.9,,23.82,0,0,000002.SZ,13235681,5554470,20210706,1685479086,69181840,25.36,23.68
10513149,0,24.64,24.65,24.66,24.67,24.68,1800,69400,29000,40600,114100,24.62,24.61,24.6,24.59,24.58,24600,4000,16700,5400,6000,0,136308,49062000,0,24.75,0,24.64,49062531,34077,23.76,75200,23.9,,23.82,0,0,000002.SZ,13246981,5541170,20210706,1686080305,69206240,25.36,23.68
10516106,0,24.64,24.65,24.66,24.67,24.68,14500,69700,29000,40800,114100,24.62,24.61,24.6,24.59,24.58,17700,4000,16700,5400,6000,0,1916792,49065000,0,24.75,0,24.64,49065586,479198,23.76,75223,23.9,,23.82,0,0,000002.SZ,13260481,5534470,20210706,1686467141,69221940,25.36,23.68
10519004,0,24.64,24.65,24.66,24.67,24.68,27500,78200,29000,40800,114100,24.62,24.61,24.6,24.59,24.58,21000,4000,16700,5400,6000,0,2748296,49068000,0,24.75,0,24.64,49068582,687074,23.76,75239,23.9,,23.82,0,0,000002.SZ,13281381,5537270,20210706,1686701118,69231440,25.36,23.68
10521919,0,24.64,24.65,24.66,24.67,24.68,38800,78200,28800,40800,114100,24.62,24.61,24.6,24.59,24.58,37900,4000,16800,5400,6000,0,1234724,49071000,0,24.75,0,24.62,49071577,308681,23.76,75248,23.9,,23.82,0,0,000002.SZ,13294181,5550170,20210706,1686885902,69238940,25.36,23.68
10524841,0,24.64,24.65,24.66,24.67,24.68,14500,79900,28800,43600,114100,24.63,24.62,24.61,24.6,24.59,3100,35300,4000,16800,5400,0,2363484,49074000,0,24.75,0,24.64,49074572,590871,23.76,75267,23.9,,23.82,0,0,000002.SZ,13271881,5550670,20210706,1687674372,69270940,25.36,23.68
10527810,0,24.64,24.65,24.66,24.67,24.68,11200,68800,28800,45700,114200,24.63,24.62,24.61,24.6,24.59,13700,27100,4000,16800,5400,0,1841572,49077000,0,24.75,0,24.64,49077567,460393,23.76,75275,23.9,,23.82,0,0,000002.SZ,13262781,5516670,20210706,1687839440,69277640,25.36,23.68
10530770,0,24.64,24.65,24.66,24.67,24.68,11500,69100,28500,50200,114200,24.63,24.62,24.61,24.6,24.59,31300,9800,4000,16800,5400,0,543944,49080000,0,24.75,0,24.63,49080563,135986,23.76,75288,23.9,,23.82,0,0,000002.SZ,13268681,5476370,20210706,1688021773,69285040,25.36,23.68
